track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,release_date,stream_percentage,spotify_percentage,more_than_10M_streams,three_or_more_artist,Summer,top10_more_in_spotify_than_apple
"Nobody Like U - From ""Turning Red""","Jordan Fisher, Josh Levi, Finneas O'Connell, 4*TOWN (From Disney and Pixarï¿½ï¿½ï¿½s Turning Red), Topher Ngo, Grayson Vill",6,2022,2,25,918,0,120847157.0,34,39,30,0,0,105,A,Minor,91,73,72,13,0,9,15,2022-02-25,3.2627046551157246,96.42857142857143,True,True,False,True
Still Life,BIGBANG,1,2022,4,5,181,0,53909146.0,16,14,7,0,0,118,G#,Major,68,24,58,44,0,6,3,2022-04-05,1.455471737804417,91.87817258883248,True,False,False,True
Photograph,Ed Sheeran,1,2014,6,20,18778,3,2236667932.0,228,105,"2,453",0,84,108,E,Major,61,20,38,61,0,10,5,2014-06-20,60.38691397336273,98.80037882773861,True,False,False,True
Love Yourself,Justin Bieber,1,2015,11,9,22730,5,2123309722.0,289,87,"2,430",0,36,100,E,Major,61,53,38,84,0,28,44,2015-11-09,57.3264004400358,98.74451540032148,True,False,False,True
N95,Kendrick Lamar,1,2022,5,13,5542,0,301242089.0,52,16,65,0,206,140,D#,Minor,81,39,66,38,0,12,14,2022-05-13,8.133116165050414,99.07043260636395,True,False,False,True
About Damn Time,Lizzo,1,2022,4,14,9021,0,723894473.0,242,49,272,21,24,109,A#,Minor,84,72,74,10,0,34,7,2022-04-14,19.544140925629254,97.38745546799093,True,False,True,False
About Damn Time,Lizzo,1,2022,4,14,9021,0,723894473.0,242,49,272,21,24,109,A#,Minor,84,72,74,10,0,34,7,2022-04-14,19.544140925629254,97.38745546799093,True,False,False,True
Die Hard,"Kendrick Lamar, Blxst, Amanda Reifer",3,2022,5,13,4627,0,237351106.0,38,13,32,0,0,101,C#,Minor,78,40,74,36,0,17,27,2022-05-13,6.408148753082091,99.18542336548768,True,True,False,True
Despuï¿½ï¿½s de la P,Bad Bunny,1,2022,5,6,2229,0,461558540.0,27,44,24,0,5,78,F,Major,56,61,90,36,0,18,31,2022-05-06,12.461436697815053,98.8031914893617,True,False,False,True
Un Ratito,Bad Bunny,1,2022,5,6,1112,6,417230415.0,7,30,13,1,1,93,,Minor,79,22,55,31,0,12,5,2022-05-06,11.264639161319828,99.37444146559427,True,False,False,True
United In Grief,Kendrick Lamar,1,2022,5,13,2575,0,156898322.0,4,5,12,0,51,87,G#,Major,52,32,83,24,0,17,43,2022-05-13,4.236035818113999,99.84490112446684,True,False,False,True
Father Time (feat. Sampha),"Kendrick Lamar, Sampha",2,2022,5,13,3107,0,127309180.0,4,0,22,0,0,153,A#,Minor,55,50,78,19,0,11,35,2022-05-13,3.437170261481333,99.87142397942783,True,False,False,True
Yo No Soy Celoso,Bad Bunny,1,2022,5,6,1179,0,313113297.0,7,21,11,0,0,142,,Major,87,93,59,28,0,17,5,2022-05-06,8.453622220508938,99.4097807757167,True,False,False,True
Rich Spirit,Kendrick Lamar,1,2022,5,13,3486,0,173702135.0,20,10,33,0,0,96,A#,Minor,85,41,43,39,0,12,21,2022-05-13,4.689715327502822,99.42954934398175,True,False,False,True
Cooped Up (with Roddy Ricch),"Post Malone, Roddy Ricch",2,2022,5,12,2942,0,271666301.0,42,28,43,0,0,125,,Major,50,39,78,4,0,11,33,2022-05-12,7.334611147788686,98.59249329758714,True,False,False,True
Me Fui de Vacaciones,Bad Bunny,1,2022,5,6,1443,0,305650299.0,9,11,22,1,0,85,A#,Major,71,43,65,23,0,9,5,2022-05-06,8.252131685520851,99.3801652892562,True,False,False,True
Silent Hill,"Kendrick Lamar, Kodak Black",2,2022,5,13,3028,0,123216717.0,22,0,23,0,0,140,C#,Minor,92,78,57,46,0,14,9,2022-05-13,3.326679469538343,99.27868852459017,True,False,False,True
La Corriente,"Tony Dize, Bad Bunny",2,2022,5,6,1796,8,479655659.0,8,25,18,1,0,196,B,Minor,66,58,79,23,0,22,20,2022-05-06,12.950033665019529,99.55654101995566,True,False,False,False
Count Me Out,Kendrick Lamar,1,2022,5,13,2729,0,126191104.0,3,7,13,0,1,134,G,Major,78,51,43,69,0,14,9,2022-05-13,3.4069837692167844,99.89019033674963,True,False,False,True
Andrea,"Buscabulla, Bad Bunny",2,2022,5,6,1195,0,344055883.0,8,30,13,1,1,103,C#,Minor,80,45,62,76,0,10,38,2022-05-06,9.289028877063704,99.33499584372403,True,False,False,True
Dos Mil 16,Bad Bunny,1,2022,5,6,892,3,338422004.0,10,24,11,0,0,130,C#,Major,82,50,67,12,0,13,5,2022-05-06,9.136922003422821,98.89135254988913,True,False,False,True
We Cry Together,"Kendrick Lamar, Taylour Paige",2,2022,5,13,1635,0,68895644.0,4,1,6,0,0,108,B,Major,65,52,69,31,0,8,36,2022-05-13,1.8600862773792495,99.75594874923735,True,False,False,True
Savior,"Kendrick Lamar, Sam Dew, Baby Keem",3,2022,5,13,2291,0,86176890.0,9,0,8,0,0,123,G#,Major,61,66,71,53,0,32,46,2022-05-13,2.3266558117407405,99.60869565217392,True,True,False,True
Un Coco,Bad Bunny,1,2022,5,6,1029,28,403231558.0,5,28,9,0,0,152,B,Major,84,74,69,21,0,18,6,2022-05-06,10.886689550968635,99.5164410058027,True,False,False,False
Otro Atardecer,"Bad Bunny, The Marï¿½ï",2,2022,5,6,1681,7,319546754.0,10,30,13,0,33,108,D,Major,78,55,60,59,0,7,4,2022-05-06,8.627316584724614,99.40863394441159,True,False,False,True
Worldwide Steppers,Kendrick Lamar,1,2022,5,13,1480,0,61739839.0,1,0,5,0,0,72,A#,Minor,56,56,47,76,0,8,36,2022-05-13,1.6668895248515887,99.932478055368,True,False,False,True
Aguacero,Bad Bunny,1,2022,5,6,829,0,283359161.0,4,15,10,0,0,121,F#,Minor,86,67,65,42,0,35,7,2022-05-06,7.65030205604577,99.51980792316927,True,False,False,True
Purple Hearts,"Kendrick Lamar, Ghostface Killah, Summer Walker",3,2022,5,13,2308,0,76831876.0,7,0,7,0,0,138,D#,Minor,57,71,82,19,0,15,29,2022-05-13,2.074353470197682,99.69762419006479,True,True,False,True
Un Verano Sin Ti,Bad Bunny,1,2022,5,6,1004,1,283332261.0,8,12,9,0,0,188,F,Minor,50,41,50,69,0,12,6,2022-05-06,7.649575793571738,99.2094861660079,True,False,False,True
ULTRA SOLO,"Polima WestCoast, Pailita",2,2022,2,14,1367,0,307752576.0,48,4,34,1,0,110,C#,Major,80,26,85,23,0,11,21,2022-02-14,8.3088902318079,96.60777385159011,True,False,False,True
Ensï¿½ï¿½ï¿½ï¿½ame ,Bad Bunny,1,2022,5,6,1112,3,279737940.0,7,25,12,0,0,105,G#,Major,81,77,79,19,0,47,8,2022-05-06,7.552534140712,99.37444146559427,True,False,False,True
El Apagï¿½,Bad Bunny,1,2022,5,6,1209,0,212351890.0,9,7,14,0,1,118,G#,Major,63,60,70,5,0,9,31,2022-05-06,5.733204795422885,99.26108374384236,True,False,False,True
Callaita,"Bad Bunny, Tainy",2,2019,5,31,9539,15,1304313953.0,162,116,355,7,0,176,D,Major,61,24,62,60,0,24,31,2019-05-31,35.21465719036726,98.33006906504484,True,False,False,True
Dua Lipa,Jack Harlow,1,2022,5,6,1992,0,150500965.0,35,0,3,0,0,158,B,Major,83,41,65,0,10,11,8,2022-05-06,4.063316103538196,98.27331031080413,True,False,False,True
Agosto,Bad Bunny,1,2022,5,6,897,0,246127838.0,6,20,8,0,0,115,C#,Minor,85,72,58,9,0,49,12,2022-05-06,6.6451082733884155,99.33554817275747,True,False,False,True
House Of Memories,Panic! At The Disco,1,2016,1,15,2948,0,582863434.0,10,2,150,0,0,110,B,Minor,51,48,82,0,0,5,3,2016-01-15,15.736499613379706,99.66193373901284,True,False,False,True
Mr. Morale,"Kendrick Lamar, Tanna Leone",2,2022,5,13,1860,0,58687425.0,1,0,3,0,0,174,A,Major,73,26,54,30,0,34,32,2022-05-13,1.584478605022168,99.9462654486835,True,False,False,True
That That (prod. & feat. SUGA of BTS),"PSY, Suga",2,2022,4,29,802,0,212109195.0,16,81,23,0,0,130,E,Major,91,91,96,3,0,3,9,2022-04-29,5.7266523689866276,98.0440097799511,True,False,False,True
In The Stars,Benson Boone,1,2022,4,29,2224,8,382199619.0,48,40,87,1,210,78,A#,Major,36,30,54,34,0,14,5,2022-04-29,10.318856537889065,97.88732394366197,True,False,False,True
Rich - Interlude,Kendrick Lamar,1,2022,5,13,1103,0,41210087.0,0,0,0,0,0,104,G,Major,44,74,42,88,0,9,9,2022-05-13,1.112614860212425,100.0,True,False,False,False
SUPERMODEL,Mï¿½ï¿½ne,1,2022,5,13,2265,0,231657891.0,93,12,173,11,3,121,G,Major,64,80,88,0,0,12,6,2022-05-13,6.254439890215961,96.0559796437659,True,False,False,True
Stefania (Kalush Orchestra),KALUSH,1,2022,3,10,555,0,53729194.0,10,4,4,0,0,105,D,Major,83,32,82,14,0,12,4,2022-03-10,1.4506132848405846,98.23008849557522,True,False,False,True
Thousand Miles,The Kid Laroi,1,2022,4,22,2050,0,244741137.0,52,9,46,0,1,81,G,Major,38,20,66,9,0,9,8,2022-04-22,6.607669280860411,97.52616555661275,True,False,False,True
Crown,Kendrick Lamar,1,2022,5,13,1493,0,42485571.0,2,0,10,0,0,170,C#,Minor,37,14,24,80,0,11,4,2022-05-13,1.1470511488900779,99.86622073578594,True,False,False,True
Auntie Diaries,Kendrick Lamar,1,2022,5,13,1545,0,37778188.0,1,0,4,0,0,78,G,Major,43,60,38,76,1,48,38,2022-05-13,1.0199583747711747,99.9353169469599,True,False,False,True
PUFFIN ON ZOOTIEZ,Future,1,2022,4,29,2350,0,254218729.0,28,42,23,0,0,125,G#,Major,88,28,66,6,0,13,31,2022-04-29,6.863551043454856,98.82253994953743,True,False,False,True
Mirror,Kendrick Lamar,1,2022,5,13,1929,0,53603447.0,2,0,4,0,0,92,E,Minor,66,29,65,23,0,8,7,2022-05-13,1.447218291259835,99.89642672190575,True,False,False,True
Beautiful Girl,Luciano,1,2022,4,22,710,4,160035717.0,16,11,18,0,0,140,B,Minor,84,61,42,31,0,9,9,2022-04-22,4.320741106393448,97.7961432506887,True,False,False,True
"Paulo Londra: Bzrp Music Sessions, Vol. 23","Bizarrap, Paulo Londra",2,2022,4,25,928,0,164163229.0,19,0,7,0,0,96,,Major,61,32,90,25,0,10,9,2022-04-25,4.432178172442473,97.9936642027455,True,False,False,True
Savior - Interlude,Kendrick Lamar,1,2022,5,13,1194,0,37091576.0,0,0,3,0,0,118,F,Minor,66,83,43,84,0,19,19,2022-05-13,1.0014208086068477,100.0,True,False,False,False
Pasoori,"Shae Gill, Ali Sethi",2,2022,2,6,349,6,284249832.0,10,22,3,0,0,92,B,Minor,71,67,60,7,0,6,4,2022-02-06,7.674348930544246,97.21448467966573,True,False,False,True
Mother I Sober (feat. Beth Gibbons of Portishead),"Kendrick Lamar, Beth Gibbons",2,2022,5,13,1890,0,33381454.0,3,0,2,0,0,140,G#,Minor,49,50,37,87,0,11,35,2022-05-13,0.9012526902915177,99.84152139461173,True,False,False,True
TUS Lï¿½ï¿½GR,"Sech, Mora",2,2022,4,1,1308,2,184622518.0,23,16,9,0,5,174,C#,Major,68,45,71,18,0,11,25,2022-04-01,4.984550434378747,98.27197595792637,True,False,False,True
Where Did You Go?,"MNEK, Jax Jones",2,2022,1,26,4531,0,300983101.0,135,74,119,1,18,127,A#,Major,77,53,78,19,0,29,4,2022-01-26,8.126123850343175,97.10672953279041,True,False,False,True
I Tried to Tell Y'all,"Ugly Dray, Tesla Jnr",2,2022,5,6,1657,0,121077868.0,15,3,3,0,0,96,B,Major,71,37,52,62,0,11,36,2022-05-06,3.26893353026987,99.10287081339713,True,False,False,True
Honest (feat. Don Toliver),"Justin Bieber, Don Toliver",2,2022,4,29,1351,0,106919680.0,26,1,17,0,0,150,G#,Minor,82,82,66,13,0,11,6,2022-04-29,2.8866822051881917,98.1118373275236,True,False,False,True
ZOOM,Jessi,1,2022,4,13,608,0,136996305.0,5,29,14,0,0,100,F#,Major,87,46,60,1,0,13,16,2022-04-13,3.6987091227736,99.18433931484503,True,False,False,True
SloMo,Chanel,1,2021,12,24,1211,0,65719930.0,31,0,19,0,2,105,C#,Minor,73,59,81,13,0,9,6,2021-12-24,1.7743464295554716,97.50402576489533,True,False,False,True
FEARLESS,LE SSERAFIM,1,2022,5,2,629,0,229497852.0,18,75,9,0,0,104,G,Major,86,43,62,5,0,13,14,2022-05-02,6.1961218505079065,97.21792890262752,True,False,False,True
10 Things I Hate About You,Leah Kate,1,2022,3,23,1301,0,185550869.0,23,1,15,0,0,154,G#,Major,54,45,79,1,0,17,5,2022-03-23,5.009614616312967,98.26283987915407,True,False,False,True
SPACE MAN,Sam Ryder,1,2022,2,22,1329,0,54682594.0,42,51,32,0,0,80,B,Major,47,33,83,18,0,10,5,2022-02-22,1.4763537548310148,96.93654266958424,True,False,False,True
With you,"HA SUNG WOON, Jimin",2,2022,4,24,343,2,240580042.0,4,35,11,1,1,150,D#,Major,53,14,43,64,0,13,3,2022-04-24,6.495325520660254,98.84726224783861,True,False,False,True
Iris,The Goo Goo Dolls,1,1998,3,31,13101,9,1284942608.0,137,5,582,0,0,156,B,Minor,32,49,72,0,0,9,4,1998-03-31,34.691657898730206,98.9651004683487,True,False,False,True
The Heart Part 5,Kendrick Lamar,1,2022,5,8,2939,0,71423324.0,29,0,30,0,0,98,G#,Minor,76,79,81,18,0,6,34,2022-05-08,1.9283301112217197,99.02291105121293,True,False,False,True
San Lucas,Kevin Kaarl,1,2019,11,7,407,1,244891912.0,5,0,5,0,0,92,G,Major,58,27,36,86,0,9,3,2019-11-07,6.6117399955266665,98.7864077669903,True,False,False,True
This Love (Taylorï¿½ï¿½ï¿½s Ve,Taylor Swift,1,2022,5,6,1492,0,132171975.0,26,2,15,0,2,144,E,Major,47,7,50,32,0,7,4,2022-05-06,3.5684589427977946,98.28722002635047,True,False,False,True
Good Looking,Suki Waterhouse,1,2017,10,20,2264,0,184706613.0,11,6,25,0,1,150,E,Major,37,27,56,8,0,13,3,2017-10-20,4.986820882064761,99.51648351648352,True,False,False,True
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,184826429.0,42,9,24,1,1,138,D#,Major,70,31,44,84,0,9,39,2021-08-09,4.990055746919357,95.01779359430606,True,False,False,True
Flowers,Lauren Spencer Smith,1,2021,8,9,801,0,184826429.0,42,9,24,1,1,138,D#,Major,70,31,44,84,0,9,39,2021-08-09,4.990055746919357,95.01779359430606,True,False,True,True
Yet To Come,BTS,1,2022,6,10,829,0,302006641.0,32,110,26,0,0,172,C#,Major,56,68,89,4,0,33,19,2022-06-10,8.153758002487086,96.28339140534263,True,False,False,True
Run BTS,BTS,1,2022,6,10,736,0,330881149.0,5,132,17,0,3,77,G#,Major,72,70,82,2,0,4,17,2022-06-10,8.933329438046602,99.32523616734143,True,False,False,True
Music For a Sushi Restaurant,Harry Styles,1,2022,5,20,4449,1,334733572.0,80,11,66,0,1,107,B,Major,72,36,72,26,6,11,4,2022-05-20,9.037339484849564,98.2336056524619,True,False,False,True
Matilda,Harry Styles,1,2022,5,20,3218,3,366214458.0,29,10,79,0,0,114,D,Major,51,39,29,90,0,10,4,2022-05-20,9.887279490466474,99.10686787804127,True,False,False,True
For Youth,BTS,1,2022,6,10,327,0,114546317.0,5,40,12,0,0,117,D,Major,63,29,51,43,0,25,4,2022-06-10,3.0925907648970297,98.49397590361446,True,False,False,True
Daylight,Harry Styles,1,2022,5,20,2775,0,290833204.0,21,11,40,0,0,146,,Major,69,63,45,48,0,18,4,2022-05-20,7.8520907906258905,99.2489270386266,True,False,False,False
Daylight,Harry Styles,1,2022,5,20,2775,0,290833204.0,21,11,40,0,0,146,,Major,69,63,45,48,0,18,4,2022-05-20,7.8520907906258905,99.2489270386266,True,False,False,True
Vegas (From the Original Motion Picture Soundtrack ELVIS),Doja Cat,1,2022,5,6,4576,0,448500832.0,79,13,93,0,17,160,G#,Minor,80,74,60,8,0,14,26,2022-05-06,12.108896797544649,98.30290010741139,True,False,False,True
Cash In Cash Out,"Pharrell Williams, Tyler, The Creator, 21 Savage",4,2022,6,10,2313,0,136676504.0,34,0,29,0,0,120,G,Major,88,15,56,1,0,8,6,2022-06-10,3.6900749419015533,98.55134213890072,True,True,False,True
Potion (with Dua Lipa & Young Thug),"Calvin Harris, Dua Lipa, Young Thug",3,2022,5,27,3983,0,190625045.0,73,45,119,0,0,100,B,Minor,82,76,70,16,0,8,5,2022-05-27,5.146610289749261,98.20019723865879,True,True,False,True
Born Singer,BTS,1,2022,6,10,279,0,79095270.0,0,18,6,0,0,158,G#,Minor,60,68,84,4,0,24,11,2022-06-10,2.135461950723715,100.0,True,False,False,False
Little Freak,Harry Styles,1,2022,5,20,2302,0,273194684.0,20,3,39,0,0,142,D#,Major,56,40,54,72,0,10,4,2022-05-20,7.375875356667838,99.13867355727821,True,False,False,True
La Llevo Al Cielo (Ft. ï¿½ï¿½engo F,"Nengo Flow, Anuel Aa, Chris Jedi, Chencho Corleone",4,2022,5,20,3559,3,333146475.0,36,1,31,0,1,170,A,Minor,80,77,85,11,0,17,14,2022-05-20,8.994490079877462,98.99860917941585,True,True,False,True
True Love,"Kanye West, XXXTENTACION",2,2022,5,27,2129,0,194902696.0,23,1,44,1,0,84,F,Minor,71,39,86,2,0,51,25,2022-05-27,5.262100899351772,98.93122676579925,True,False,False,True
Satellite,Harry Styles,1,2022,5,20,3291,5,311482393.0,43,28,79,0,208,139,,Major,58,30,46,14,0,9,3,2022-05-20,8.409590087648363,98.71025794841032,True,False,False,True
Pass The Dutchie,Musical Youth,1,1982,1,1,5328,0,195918494.0,54,76,900,0,0,151,G,Major,73,88,67,20,0,32,5,1982-01-01,5.289526028295908,98.99665551839465,True,False,False,True
"Villano Antillano: Bzrp Music Sessions, Vol. 51","Bizarrap, Villano Antillano",2,2022,6,8,1401,0,248511839.0,26,16,17,0,1,128,C#,Minor,82,42,75,6,0,63,6,2022-06-08,6.709472974665588,98.17799579537491,True,False,False,True
Love Of My Life,Harry Styles,1,2022,5,20,1933,0,233671263.0,13,2,31,0,0,118,G,Major,56,20,54,67,0,6,5,2022-05-20,6.308798125527031,99.33196300102775,True,False,False,True
Grapejuice,Harry Styles,1,2022,5,20,1986,0,199587884.0,7,1,15,0,0,183,F,Major,65,88,72,36,14,20,3,2022-05-20,5.388594439433087,99.64877069744105,True,False,False,True
So Good,Halsey,1,2022,6,9,1057,0,91781263.0,51,14,19,0,0,83,D#,Minor,63,29,62,4,0,18,4,2022-06-09,2.4779660645430046,95.3971119133574,True,False,False,True
Belly Dancer,"BYOR, Imanbek",2,2022,2,18,5115,13,383835984.0,109,38,301,1,33,122,C#,Major,85,42,80,6,0,17,14,2022-02-18,10.36303611013145,97.91347626339969,True,False,False,True
Keep Driving,Harry Styles,1,2022,5,20,2094,1,236060709.0,8,1,18,0,0,165,A,Major,72,90,48,32,0,18,23,2022-05-20,6.3733098342083325,99.61941008563274,True,False,False,True
Cinema,Harry Styles,1,2022,5,20,2171,0,189236868.0,18,1,28,0,0,106,A,Minor,83,90,64,35,5,9,4,2022-05-20,5.109131447280301,99.17770671539515,True,False,False,True
Die Young (feat. 347aidan),"Sleepy hallow, 347aidan",2,2022,5,25,896,0,160845341.0,19,0,15,0,0,77,B,Major,81,68,58,83,0,11,34,2022-05-25,4.342599824953897,97.92349726775956,True,False,False,True
Only Love Can Hurt Like This,Paloma Faith,1,2014,1,1,5148,0,588955257.0,90,22,365,0,114,91,G#,Major,57,30,89,10,0,33,8,2014-01-01,15.90097033618075,98.28178694158075,True,False,False,True
Hold My Hand,Lady Gaga,1,2022,5,3,2528,0,238350348.0,63,8,270,2,105,148,G,Major,51,21,63,5,0,41,3,2022-05-03,6.435126893122136,97.5685063681976,True,False,False,True
Daydreaming,Harry Styles,1,2022,5,20,1900,1,187703102.0,15,1,23,0,0,114,E,Minor,71,90,81,31,2,13,3,2022-05-20,5.0677219049105275,99.21671018276761,True,False,False,True
Numb,"Marshmello, Khalid",2,2022,6,10,3879,2,295307001.0,107,76,86,1,9,120,,Minor,91,63,77,12,1,10,5,2022-06-10,7.972877068601322,97.31560461615655,True,False,False,True
Numb,"Marshmello, Khalid",2,2022,6,10,3879,2,295307001.0,107,76,86,1,9,120,,Minor,91,63,77,12,1,10,5,2022-06-10,7.972877068601322,97.31560461615655,True,False,False,True
Nos Comemos (feat. Ozuna),"Ozuna, Tiago pzk",2,2022,6,2,896,0,138334433.0,0,0,2,0,0,92,F#,Major,83,56,82,10,0,9,5,2022-06-02,3.7348367120617842,100.0,True,False,False,False
Me and Your Mama,Childish Gambino,1,2016,11,10,8775,0,445590495.0,33,60,107,1,0,118,F,Major,56,25,45,1,3,7,3,2016-11-10,12.030321758515344,99.62534059945504,True,False,False,True
Crazy What Love Can Do,"David Guetta, Ella Henderson, Becky Hill",3,2022,3,18,5290,0,286739476.0,139,73,142,0,5,123,E,Minor,60,46,71,3,0,16,4,2022-03-18,7.741565845447597,97.43967581506723,True,True,False,True
SLOW DANCING IN THE DARK,Joji,1,2018,9,12,10211,0,1122364376.0,38,79,65,0,1,89,D#,Major,52,28,48,54,1,19,3,2018-09-12,30.30227243418937,99.62923212020685,True,False,False,True
Antes de Perderte,Duki,1,2022,6,2,584,8,157136970.0,12,1,8,0,1,110,F,Minor,81,61,93,49,0,12,11,2022-06-02,4.242478981195892,97.98657718120806,True,False,False,True
Boyfriends,Harry Styles,1,2022,5,20,1517,0,137070925.0,26,2,30,0,0,118,,Major,42,32,20,94,0,11,4,2022-05-20,3.7007237586774036,98.3149708360337,True,False,False,True
295,Sidhu Moose Wala,1,2021,5,15,246,4,183273246.0,4,106,0,0,7,90,B,Minor,68,54,76,21,0,11,20,2021-05-15,4.948121972636637,98.4,True,False,False,False
Tak Ingin Usai,Keisya Levronka,1,2022,5,13,220,4,184807630.0,16,5,0,0,6,130,,Major,49,14,40,82,0,11,3,2022-05-13,4.98954820014429,93.22033898305084,True,False,False,True
En El Radio Un Cochinero,Victor Cibrian,1,2022,5,13,514,0,164856284.0,5,36,1,0,0,154,F#,Minor,70,97,62,47,0,10,4,2022-05-13,4.450889690618704,99.03660886319847,True,False,False,True
Master of Puppets (Remastered),Metallica,1,1986,3,3,6080,0,704171068.0,112,198,406,1,0,105,E,Minor,54,59,83,0,44,20,4,1986-03-03,19.011636505122013,98.19121447028424,True,False,False,True
BREAK MY SOUL,Beyoncï¿,1,2022,6,21,9724,0,354614964.0,222,61,259,14,2,115,C#,Minor,70,87,88,4,0,26,8,2022-06-21,9.574109333962197,97.767946913332,True,False,False,True
ULTRA SOLO REMIX,"De La Ghetto, Feid, Polima WestCoast, Paloma Mami, Pailita",5,2022,6,16,2341,0,279717388.0,37,2,38,2,0,110,C#,Major,91,59,82,8,0,6,8,2022-06-16,7.551979265382397,98.44407064760303,True,True,False,True
Massive,Drake,1,2022,6,17,5263,0,195628667.0,66,89,61,0,11,125,E,Minor,51,5,68,12,2,15,6,2022-06-17,5.281701103609611,98.76149371364234,True,False,False,True
Betty (Get Money),Yung Gravy,1,2022,6,10,2402,0,221752937.0,45,2,26,0,1,102,C#,Major,73,62,75,0,0,34,8,2022-06-10,5.987019949798935,98.16101348590111,True,False,False,True
Ojos Marrones,Lasso,1,2022,2,6,795,11,263280370.0,26,18,15,1,4,120,G#,Minor,81,72,65,4,0,14,4,2022-02-06,7.108202709308174,96.83313032886723,True,False,False,True
POP!,Nayeon,1,2022,6,24,571,0,213505179.0,19,21,14,0,2,97,D,Major,80,36,86,4,0,3,5,2022-06-24,5.764341989564686,96.77966101694915,True,False,False,True
Layla,"Schï¿½ï¿½rze, DJ R",2,2022,3,24,832,3,130419412.0,18,124,24,1,0,140,F,Minor,44,41,92,0,0,44,7,2022-03-24,3.5211421866536385,97.88235294117648,True,False,False,True
MORE,j-hope,1,2022,7,1,565,0,155795783.0,6,52,11,0,0,97,D,Major,78,31,72,1,0,11,4,2022-07-01,4.206268803175065,98.9492119089317,True,False,True,True
Sweet Child O' Mine,Guns N' Roses,1,1987,1,1,41231,1,1553497987.0,228,151,"6,720",3,99,125,F#,Major,45,67,90,9,11,10,5,1987-01-01,41.94227849230915,99.45005909452712,True,False,False,True
Last Last,Burna Boy,1,2022,5,12,4526,12,293466523.0,156,275,150,3,128,88,D#,Minor,80,55,56,13,0,8,9,2022-05-12,7.923186730100119,96.66809055958991,True,False,False,True
SNAP,Rosa Linn,1,2022,3,19,1818,0,711366595.0,3,0,63,0,353,170,,Major,56,52,64,11,0,45,7,2022-03-19,19.205905696236794,99.835255354201,True,False,False,True
SNAP,Rosa Linn,1,2022,3,19,1818,0,711366595.0,3,0,63,0,353,170,,Major,56,52,64,11,0,45,7,2022-03-19,19.205905696236794,99.835255354201,True,False,False,True
Sticky,Drake,1,2022,6,17,2814,0,191448892.0,38,105,25,0,2,137,A#,Minor,88,8,49,9,0,9,14,2022-06-17,5.168853009468378,98.66760168302945,True,False,False,True
Hot Shit (feat. Ye & Lil Durk),"Kanye West, Lil Durk, Cardi B",3,2022,7,1,1601,0,85924992.0,11,0,2,0,0,157,A,Major,88,52,69,0,0,8,23,2022-07-01,2.319854917142828,99.31761786600497,True,True,True,True
Ai Preto,"L7nnon, DJ Biel do Furduncinho, Bianca",3,2022,6,3,894,4,176103902.0,28,0,54,0,0,130,F#,Major,95,83,57,54,0,10,25,2022-06-03,4.754559685996116,96.96312364425162,True,True,False,True
La Loto,"Anitta, Tini, Becky G",3,2022,7,6,945,0,121189256.0,49,3,57,0,0,90,C#,Major,85,80,83,10,0,8,11,2022-07-06,3.271940850881674,95.07042253521126,True,True,True,True
die first,Nessa Barrett,1,2022,6,24,767,0,131746175.0,25,0,22,0,0,183,G#,Minor,44,44,67,7,0,12,13,2022-06-24,3.5569629367961952,96.84343434343434,True,False,False,True
Afraid To Feel,LF System,1,2022,5,2,5898,5,244790012.0,129,55,128,0,101,128,C#,Major,58,68,91,2,0,27,11,2022-05-02,6.608988837678936,97.85963165754107,True,False,False,True
Baile no Morro,"Mc Vitin Da Igrejinha, MC Tairon, DJ Win",3,2022,6,10,685,2,129314708.0,17,0,24,0,30,130,D#,Minor,71,78,40,46,0,7,45,2022-06-10,3.4913167197349173,97.57834757834758,True,True,False,True
cï¿½ï¿½mo dormi,Rels B,1,2022,8,4,1452,35,331511413.0,16,15,20,0,0,126,C#,Major,63,56,43,24,0,12,23,2022-08-04,8.95034568681737,98.9100817438692,True,False,True,False
Bad Decisions (with BTS & Snoop Dogg),"Snoop Dogg, BTS, Benny Blanco",3,2022,8,5,1456,0,219196651.0,53,2,33,0,0,120,,Major,77,94,87,2,0,23,12,2022-08-05,5.918003793862331,96.48774022531478,True,True,True,True
STAYING ALIVE (feat. Drake & Lil Baby),"Drake, DJ Khaled, Lil Baby",3,2022,8,5,2107,0,170732845.0,51,1,50,0,0,130,E,Minor,72,18,46,7,0,28,8,2022-08-05,4.609548639713977,97.63670064874884,True,True,True,True
Caile,Luar La L,1,2020,12,18,1494,2,273914335.0,17,12,15,0,0,122,,Major,70,46,76,30,0,9,45,2020-12-18,7.395304929742186,98.87491727332892,True,False,False,True
Si Te La Encuentras Por Ahï¿,Feid,1,2022,8,5,1379,4,179061440.0,23,10,18,0,0,172,G#,Minor,74,46,58,15,0,13,8,2022-08-05,4.834409086179205,98.35948644793152,True,False,True,True
